order_id,warehouse_id,delivery_date,user_id
1782454,2,2020-02-02,654088
1782455,1,2020-02-02,88591
1782456,5,2020-02-02,560901
1782457,6,2020-02-02,721881
1782458,6,2020-02-02,607138
1782459,1,2020-02-02,466920
1782460,5,2020-02-02,12466
1782461,6,2020-02-03,758750
1782462,5,2020-02-02,230351
1782463,6,2020-02-02,757682
1782464,2,2020-02-02,91315
1782465,6,2020-02-02,714910
1782466,1,2020-02-02,558710
1782467,6,2020-02-02,750003
1782468,12,2020-02-01,758771
1782469,6,2020-02-03,758702
1782470,6,2020-02-02,749144
1782471,2,2020-02-02,758772
1782472,2,2020-02-02,178482
1782473,2,2020-02-02,758770
1782474,1,2020-02-02,116613
1782475,2,2020-02-03,758753
1782476,5,2020-02-02,465904
1782477,3,2020-02-02,666236
1782478,4,2020-02-01,523184
1782479,6,2020-02-02,266276
1782480,1,2020-02-02,578443
1782481,5,2020-02-02,575643
1782482,5,2020-02-02,139603
1782483,2,2020-02-06,389600
1782484,2,2020-02-02,758770
1782485,6,2020-02-02,91888
1782486,5,2020-02-02,544871
1782487,1,2020-02-02,729356
1782488,2,2020-02-02,229745
1782489,1,2020-02-02,562035
1782490,1,2020-02-02,116613
1782491,2,2020-02-02,697973
1782492,1,2020-02-02,101221
1782493,5,2020-02-02,758774
1782494,15,2020-02-02,758779
1782495,5,2020-02-02,118463
1782496,6,2020-02-02,654656
1782497,6,2020-02-02,464999
1782498,2,2020-02-02,320109
1782499,6,2020-02-02,527655
1782500,6,2020-02-02,213245
1782501,6,2020-02-02,75868
1782502,2,2020-02-03,197314
1782503,1,2020-02-02,751442
1782504,1,2020-02-02,388079
1782505,1,2020-02-02,44065
1782506,5,2020-02-02,53782
1782507,6,2020-02-02,493870
1782508,1,2020-02-02,585559
1782509,6,2020-02-02,240969
1782510,5,2020-02-03,41063
1782511,1,2020-02-02,726969
1782512,5,2020-02-02,461907
1782513,6,2020-02-02,359788
1782514,1,2020-02-02,68951
1782515,1,2020-02-07,285251
1782516,3,2020-02-02,758769
1782517,6,2020-02-02,98487
1782518,2,2020-02-02,637565
1782519,1,2020-02-02,101221
1782520,2,2020-02-02,626226
1782521,2,2020-02-02,194945
1782522,6,2020-02-02,460537
1782523,2,2020-02-02,717603
1782524,5,2020-02-02,758785
1782525,2,2020-02-02,172252
1782526,15,2020-02-02,747960
1782527,5,2020-02-02,758762
1782528,6,2020-02-02,252444
1782529,6,2020-02-02,604172
1782530,3,2020-02-03,758786
1782531,3,2020-02-02,687486
1782532,6,2020-02-02,734254
1782533,6,2020-02-02,490783
1782534,1,2020-02-02,583430
1782535,3,2020-02-02,753943
1782536,6,2020-02-02,577153
1782537,5,2020-02-02,624168
1782538,1,2020-02-02,114902
1782539,2,2020-02-02,758792
1782540,2,2020-02-04,134603
1782541,2,2020-02-02,558857
1782542,1,2020-02-02,744365
1782543,1,2020-02-02,114902
1782544,2,2020-02-02,481366
1782545,2,2020-02-02,631850
1782546,5,2020-02-02,758805
1782547,2,2020-02-03,640672
1782548,3,2020-02-02,202376
1782549,6,2020-02-03,620403
1782550,6,2020-02-02,87785
1782551,3,2020-02-02,601179
1782552,1,2020-02-02,558439
1782553,2,2020-02-02,741351
1782554,2,2020-02-02,758759
1782555,6,2020-02-02,145512
1782556,5,2020-02-02,675651
1782557,6,2020-02-02,141324
1782558,2,2020-02-02,758816
1782559,6,2020-02-02,758679
1782560,5,2020-02-02,114756
1782561,6,2020-02-02,350546
1782562,6,2020-02-02,269788
1782563,1,2020-02-04,560150
1782564,15,2020-02-02,758817
1782565,3,2020-02-02,649763
1782566,1,2020-02-02,132041
1782567,6,2020-02-02,758811
1782568,12,2020-02-01,729568
1782569,6,2020-02-01,620056
1782570,2,2020-02-02,740116
1782571,2,2020-02-02,758820
1782572,6,2020-02-02,627722
1782573,2,2020-02-02,298375
1782574,6,2020-02-03,602080
1782575,6,2020-02-02,350546
1782576,2,2020-02-02,758804
1782577,1,2020-02-02,758801
1782578,1,2020-02-02,260152
1782579,6,2020-02-02,622194
1782580,5,2020-02-03,758824
1782581,2,2020-02-02,477477
1782582,1,2020-02-02,417464
1782583,1,2020-02-02,121451
1782584,5,2020-02-03,433672
1782585,2,2020-02-02,723537
1782586,5,2020-02-02,143061
1782587,6,2020-02-02,594363
1782588,6,2020-02-02,756307
1782589,5,2020-02-02,206109
1782590,3,2020-02-02,564427
1782591,3,2020-02-02,472653
1782592,2,2020-02-02,500660
1782593,2,2020-02-06,562551
1782594,2,2020-02-02,244316
1782595,1,2020-02-02,495849
1782597,6,2020-02-02,231776
1782598,3,2020-02-02,279748
1782599,3,2020-02-02,604216
1782600,1,2020-02-02,582129
1782601,5,2020-02-02,350999
1782602,6,2020-02-02,620056
1782603,2,2020-02-02,758690
1782604,6,2020-02-02,545288
1782605,1,2020-02-02,731180
1782606,5,2020-02-02,620811
1782607,6,2020-02-02,46366
1782608,1,2020-02-02,576681
1782609,6,2020-02-02,287729
1782610,6,2020-02-02,632674
1782611,6,2020-02-02,523447
1782612,3,2020-02-02,745292
1782613,5,2020-02-01,752155
1782614,5,2020-02-03,275440
1782615,1,2020-02-02,51210
1782616,12,2020-02-01,754961
1782617,5,2020-02-02,250055
1782618,5,2020-02-02,713798
1782619,2,2020-02-02,564229
1782620,6,2020-02-02,642041
1782621,6,2020-02-02,758840
1782622,5,2020-02-03,442745
1782623,1,2020-02-02,15491
1782624,6,2020-02-03,753207
1782625,1,2020-02-03,676705
1782626,5,2020-02-02,745959
1782627,2,2020-02-02,599291
1782628,3,2020-02-02,210167
1782629,2,2020-02-03,433442
1782630,5,2020-02-02,212230
1782631,2,2020-02-02,564921
1782632,5,2020-02-02,758845
1782633,6,2020-02-02,540970
1782634,2,2020-02-02,576558
1782635,6,2020-02-02,470916
1782636,2,2020-02-02,550708
1782637,6,2020-02-03,743847
1782638,6,2020-02-02,758799
1782639,1,2020-02-02,415498
1782640,5,2020-02-02,416957
1782641,1,2020-02-02,619789
1782642,1,2020-02-02,106094
1782643,6,2020-02-02,632674
1782644,2,2020-02-02,653293
1782645,1,2020-02-02,116516
1782646,3,2020-02-03,754921
1782647,1,2020-02-02,635594
1782648,6,2020-02-02,85817
1782649,1,2020-02-02,656659
1782650,3,2020-02-02,758854
1782653,2,2020-02-02,637087
1782655,6,2020-02-02,556633
1782656,6,2020-02-02,436806
1782657,4,2020-02-01,672182
1782658,6,2020-02-03,57681
1782659,6,2020-02-02,632674
1782660,5,2020-02-02,468881
1782662,1,2020-02-02,59760
1782663,1,2020-02-04,456479
1782664,6,2020-02-02,683269
1782665,2,2020-02-03,758856
1782666,6,2020-02-02,255871
1782667,6,2020-02-02,579691
1782668,2,2020-02-02,448830
1782669,6,2020-02-02,523037
1782670,5,2020-02-02,208641
1782671,5,2020-02-04,48579
1782672,5,2020-02-02,499362
1782673,1,2020-02-02,707941
1782674,2,2020-02-02,505165
1782675,3,2020-02-02,192380
1782676,6,2020-02-02,758857
1782677,6,2020-02-02,664074
1782678,5,2020-02-02,758849
1782679,6,2020-02-02,527306
1782680,6,2020-02-02,533781
1782681,3,2020-02-02,506860
1782682,2,2020-02-02,753687
1782683,3,2020-02-02,758814
1782684,6,2020-02-02,13325
1782685,1,2020-02-02,530982
1782686,6,2020-02-02,183828
1782687,6,2020-02-02,409701
1782688,1,2020-02-02,627998
1782689,5,2020-02-03,758352
1782691,1,2020-02-02,664881
1782692,6,2020-02-02,758860
1782693,3,2020-02-02,168617
1782694,1,2020-02-02,118252
1782695,5,2020-02-02,758798
1782697,6,2020-02-02,706888
1782698,1,2020-02-02,61919
1782702,5,2020-02-02,150537
1782703,5,2020-02-02,658230
1782704,5,2020-02-02,685787
1782705,2,2020-02-02,545690
1782708,6,2020-02-02,727224
1782709,12,2020-02-01,758579
1782710,5,2020-02-02,5590
1782711,3,2020-02-03,152998
1782712,6,2020-02-02,758864
1782713,2,2020-02-02,614306
1782714,1,2020-02-03,579059
1782715,1,2020-02-02,136485
1782716,1,2020-02-02,268942
1782717,6,2020-02-02,456860
1782718,5,2020-02-02,49173
1782719,1,2020-02-02,697400
1782720,6,2020-02-02,331952
1782721,6,2020-02-02,528768
1782722,3,2020-02-02,586385
1782723,6,2020-02-02,727948
1782724,5,2020-02-02,758538
1782725,5,2020-02-02,40250
1782726,6,2020-02-02,679274
1782727,1,2020-02-02,114248
1782728,3,2020-02-02,568515
1782729,1,2020-02-02,13110
1782730,5,2020-02-02,758873
1782731,2,2020-02-02,165927
1782732,6,2020-02-02,256214
1782733,5,2020-02-02,278474
1782734,4,2020-02-01,672182
1782735,2,2020-02-02,375370
1782736,1,2020-02-02,636341
1782737,1,2020-02-02,533128
1782738,1,2020-02-02,532067
1782739,3,2020-02-02,568702
1782740,2,2020-02-02,701025
1782741,1,2020-02-02,116812
1782742,2,2020-02-03,584576
1782743,1,2020-02-02,758851
1782744,2,2020-02-02,200859
1782745,1,2020-02-02,573686
1782746,12,2020-02-01,758876
1782747,6,2020-02-02,744620
1782748,5,2020-02-02,647711
1782749,2,2020-02-02,196055
1782750,6,2020-02-02,578948
1782751,6,2020-02-03,322432
1782752,2,2020-02-03,220538
1782753,6,2020-02-03,579422
1782754,6,2020-02-02,712930
1782755,2,2020-02-02,449180
1782756,2,2020-02-02,109462
1782757,2,2020-02-02,758883
1782758,3,2020-02-02,162941
1782759,1,2020-02-02,460590
1782760,6,2020-02-02,591007
1782761,2,2020-02-02,758852
1782762,5,2020-02-02,758884
1782763,6,2020-02-02,658407
1782764,5,2020-02-02,207447
1782765,1,2020-02-03,669696
1782766,5,2020-02-03,167321
1782767,1,2020-02-02,614360
1782768,5,2020-02-02,559480
1782769,1,2020-02-02,87362
1782771,5,2020-02-02,590737
1782772,2,2020-02-02,758825
1782773,2,2020-02-03,574271
1782774,12,2020-02-01,726465
1782775,3,2020-02-02,150293
1782776,2,2020-02-02,519557
1782777,6,2020-02-02,559447
1782778,5,2020-02-06,484198
1782779,2,2020-02-02,236812
1782780,1,2020-02-02,8867
1782781,5,2020-02-02,636451
1782782,2,2020-02-02,578838
1782783,1,2020-02-02,586721
1782784,5,2020-02-02,687109
1782785,5,2020-02-03,318611
1782786,6,2020-02-03,366742
1782787,6,2020-02-02,717072
1782788,5,2020-02-02,751217
1782789,5,2020-02-02,757689
1782791,2,2020-02-02,186674
1782792,6,2020-02-02,551374
1782793,6,2020-02-02,677080
1782794,6,2020-02-02,628728
1782795,1,2020-02-02,523902
1782796,6,2020-02-02,460690
1782797,2,2020-02-02,755702
1782798,5,2020-02-02,707304
1782799,3,2020-02-02,758726
1782800,5,2020-02-02,367044
1782801,5,2020-02-02,482058
1782802,1,2020-02-02,55017
1782803,6,2020-02-02,288569
1782804,2,2020-02-02,528951
1782805,6,2020-02-02,749391
1782806,2,2020-02-02,635561
1782807,5,2020-02-01,470234
1782808,2,2020-02-02,680759
1782809,15,2020-02-05,758892
1782810,6,2020-02-02,504070
1782811,3,2020-02-02,758890
1782812,2,2020-02-02,618091
1782813,2,2020-02-02,655870
1782814,1,2020-02-02,170480
1782815,6,2020-02-02,291082
1782816,6,2020-02-02,233173
1782817,1,2020-02-02,137281
1782818,5,2020-02-02,736500
1782819,2,2020-02-02,390612
1782820,2,2020-02-03,221404
1782821,6,2020-02-02,232057
1782822,2,2020-02-06,329494
1782823,6,2020-02-04,376501
1782824,6,2020-02-02,345626
1782825,5,2020-02-02,541122
1782826,6,2020-02-02,628745
1782827,5,2020-02-02,316573
1782828,1,2020-02-02,475671
1782829,2,2020-02-02,669878
1782830,3,2020-02-02,16188
1782831,2,2020-02-02,9395
1782833,2,2020-02-02,541179
1782834,5,2020-02-02,595199
1782835,1,2020-02-02,471934
1782836,1,2020-02-02,758896
1782838,5,2020-02-02,181755
1782839,5,2020-02-02,758897
1782840,5,2020-02-02,755425
1782841,1,2020-02-02,702373
1782842,2,2020-02-02,142828
1782844,1,2020-02-02,1061
1782845,3,2020-02-02,132379
1782846,6,2020-02-02,462059
1782847,5,2020-02-04,591117
1782849,2,2020-02-02,745204
1782850,1,2020-02-03,755503
1782851,2,2020-02-07,663386
1782852,1,2020-02-02,671627
1782853,5,2020-02-03,702261
1782854,3,2020-02-02,660236
1782855,6,2020-02-02,486412
1782856,1,2020-02-03,545832
1782857,6,2020-02-02,737452
1782858,3,2020-02-02,648776
1782859,2,2020-02-02,758901
1782860,4,2020-02-01,686690
1782861,5,2020-02-02,729392
1782862,2,2020-02-02,417120
1782863,6,2020-02-02,507308
1782864,6,2020-02-02,242889
1782865,6,2020-02-02,453074
1782866,5,2020-02-02,736477
1782867,6,2020-02-02,85680
1782868,12,2020-02-01,758902
1782869,5,2020-02-02,758331
1782870,2,2020-02-07,718349
1782871,1,2020-02-02,758899
1782872,6,2020-02-02,120480
1782873,6,2020-02-02,69148
1782874,5,2020-02-02,758905
1782875,12,2020-02-01,637452
1782876,6,2020-02-02,345626
1782877,6,2020-02-02,418623
1782878,6,2020-02-02,684113
1782879,6,2020-02-03,351714
1782880,1,2020-02-02,624923
1782881,5,2020-02-02,109732
1782882,5,2020-02-02,52734
1782883,1,2020-02-02,529228
1782884,6,2020-02-02,462020
1782885,6,2020-02-02,253483
1782886,5,2020-02-02,166180
1782887,6,2020-02-02,758889
1782888,1,2020-02-02,500819
1782889,2,2020-02-02,758908
1782890,6,2020-02-05,277615
1782891,6,2020-02-02,758877
1782892,2,2020-02-03,480487
1782893,5,2020-02-03,312007
1782894,3,2020-02-02,758324
1782895,6,2020-02-02,648407
1782896,6,2020-02-02,160277
1782897,1,2020-02-02,743273
1782898,3,2020-02-02,375400
1782899,6,2020-02-02,279507
1782900,2,2020-02-02,187089
1782901,2,2020-02-05,565982
1782902,5,2020-02-02,485570
1782903,6,2020-02-02,418163
1782904,2,2020-02-02,107376
1782905,2,2020-02-02,159243
1782906,1,2020-02-02,620368
1782907,6,2020-02-02,409340
1782908,5,2020-02-02,582115
1782909,6,2020-02-02,719880
1782910,6,2020-02-02,160061
1782911,6,2020-02-02,546873
1782912,2,2020-02-02,758907
1782913,4,2020-02-01,305783
1782914,3,2020-02-02,60936
1782915,3,2020-02-02,758887
1782916,3,2020-02-02,507996
1782917,6,2020-02-02,746524
1782918,1,2020-02-09,327400
1782919,2,2020-02-02,220807
1782920,6,2020-02-02,467654
1782921,6,2020-02-02,258448
1782922,5,2020-02-02,709966
1782923,6,2020-02-02,331048
1782924,2,2020-02-02,275769
1782925,5,2020-02-02,178406
1782926,5,2020-02-02,92043
1782927,3,2020-02-02,720807
1782928,5,2020-02-02,544738
1782929,6,2020-02-02,574791
1782930,3,2020-02-02,758919
1782931,1,2020-02-02,497821
1782932,6,2020-02-02,626998
1782933,3,2020-02-02,62878
1782934,6,2020-02-02,758268
1782935,6,2020-02-02,726630
1782936,6,2020-02-02,647180
1782937,2,2020-02-02,582821
1782938,6,2020-02-05,577691
1782939,5,2020-02-02,452103
1782940,5,2020-02-02,597236
1782941,5,2020-02-02,452051
1782942,1,2020-02-02,496379
1782943,2,2020-02-02,84598
1782944,5,2020-02-02,530911
1782945,2,2020-02-02,758906
1782946,1,2020-02-02,421795
1782947,2,2020-02-02,509321
1782948,2,2020-02-02,243755
1782949,6,2020-02-02,731836
1782950,2,2020-02-02,352407
1782951,2,2020-02-02,628335
1782952,2,2020-02-02,541341
1782953,6,2020-02-02,262045
1782954,3,2020-02-02,758024
1782955,1,2020-02-02,51367
1782956,6,2020-02-02,738756
1782957,4,2020-02-01,672182
1782958,5,2020-02-02,559902
1782959,1,2020-02-02,691537
1782960,5,2020-02-02,204713
1782961,6,2020-02-02,658407
1782962,1,2020-02-02,538428
1782963,6,2020-02-02,758926
1782964,5,2020-02-02,728637
1782965,6,2020-02-02,499600
1782966,3,2020-02-02,220490
1782967,2,2020-02-04,523888
1782968,5,2020-02-02,640322
1782969,1,2020-02-02,286818
1782970,6,2020-02-02,463989
1782971,2,2020-02-02,758482
1782972,5,2020-02-02,758845
1782973,1,2020-02-02,736317
1782974,2,2020-02-02,363475
1782975,6,2020-02-02,571490
1782976,2,2020-02-02,502590
1782977,4,2020-02-01,672182
1782978,2,2020-02-02,726544
1782979,1,2020-02-02,53823
1782980,5,2020-02-02,608981
1782981,5,2020-02-03,430440
1782982,5,2020-02-02,412916
1782983,6,2020-02-02,720901
1782984,5,2020-02-02,758929
1782985,5,2020-02-02,223192
1782986,6,2020-02-02,654793
1782987,12,2020-02-01,758136
1782988,5,2020-02-02,94117
1782989,2,2020-02-02,90901
1782990,1,2020-02-02,619627
1782991,6,2020-02-02,553730
1782992,5,2020-02-02,256465
1782993,1,2020-02-02,619469
1782994,6,2020-02-02,466161
1782995,6,2020-02-02,634758
1782996,2,2020-02-02,466007
1782998,2,2020-02-02,567478
1782999,6,2020-02-02,595980
1783000,2,2020-02-02,203844
1783003,5,2020-02-02,660051
1783004,6,2020-02-02,734701
1783005,5,2020-02-02,684245
1783006,6,2020-02-02,751199
1783007,5,2020-02-02,758917
1783008,5,2020-02-02,647491
1783009,1,2020-02-02,660247
1783010,6,2020-02-02,465400
1783011,4,2020-02-01,672182
1783012,1,2020-02-02,749757
1783013,2,2020-02-03,89718
1783014,2,2020-02-08,597632
1783015,6,2020-02-02,232002
1783016,2,2020-02-02,480336
1783017,3,2020-02-02,744507
1783018,6,2020-02-04,607916
1783019,5,2020-02-02,626583
1783020,5,2020-02-02,632955
1783021,2,2020-02-02,660290
1783022,5,2020-02-02,514022
1783023,1,2020-02-02,98777
1783024,2,2020-02-02,700203
1783025,3,2020-02-02,276002
1783026,5,2020-02-02,621025
1783027,5,2020-02-02,736949
1783028,2,2020-02-02,16809
1783029,6,2020-02-02,129204
1783030,3,2020-02-02,627114
1783031,6,2020-02-02,496942
1783032,2,2020-02-02,561479
1783033,2,2020-02-02,241150
1783034,5,2020-02-02,604824
1783035,5,2020-02-03,160407
1783036,6,2020-02-02,748621
1783037,2,2020-02-02,554505
1783038,5,2020-02-02,758937
1783039,2,2020-02-02,744417
1783040,2,2020-02-02,215891
1783041,2,2020-02-02,758941
1783042,4,2020-02-01,672182
1783043,1,2020-02-07,366885
1783044,5,2020-02-02,333963
1783045,6,2020-02-02,634147
1783046,6,2020-02-02,550076
1783047,6,2020-02-03,53590
1783048,6,2020-02-02,147453
1783049,5,2020-02-02,569926
1783050,6,2020-02-02,596747
1783051,5,2020-02-02,491437
1783052,12,2020-02-01,637452
1783053,6,2020-02-02,697585
1783054,5,2020-02-02,753832
1783055,6,2020-02-02,160377
1783056,5,2020-02-02,94290
1783057,6,2020-02-02,731805
1783058,1,2020-02-02,227059
1783059,4,2020-02-01,672182
1783060,6,2020-02-02,429531
1783061,2,2020-02-02,98573
1783062,6,2020-02-07,211882
1783063,3,2020-02-02,217839
1783064,5,2020-02-02,164602
1783065,6,2020-02-02,276889
1783066,2,2020-02-02,565824
1783067,2,2020-02-02,646884
1783068,5,2020-02-02,225093
1783069,5,2020-02-02,500270
1783070,2,2020-02-02,372735
1783071,3,2020-02-02,243897
1783072,1,2020-02-02,629145
1783073,5,2020-02-02,456197
1783074,6,2020-02-02,606023
1783075,2,2020-02-02,295501
1783076,6,2020-02-02,273481
1783077,3,2020-02-02,652907
1783078,2,2020-02-02,607748
1783079,1,2020-02-03,548130
1783080,2,2020-02-03,695832
1783081,2,2020-02-02,694775
1783082,1,2020-02-02,221608
1783083,1,2020-02-02,758952
1783084,1,2020-02-02,295954
1783085,3,2020-02-02,695347
1783086,2,2020-02-02,648298
1783087,2,2020-02-02,624371
1783090,6,2020-02-02,248046
1783091,2,2020-02-02,597361
1783092,5,2020-02-02,758934
1783093,5,2020-02-02,640913
1783094,6,2020-02-02,448026
1783095,2,2020-02-02,442476
1783096,1,2020-02-02,607108
1783097,2,2020-02-02,205086
1783098,6,2020-02-02,97728
1783099,5,2020-02-02,758898
1783100,5,2020-02-02,126111
1783101,2,2020-02-02,341208
1783103,2,2020-02-02,628157
1783105,5,2020-02-02,288702
1783106,5,2020-02-02,406453
1783107,3,2020-02-02,748863
1783108,6,2020-02-02,243322
1783109,2,2020-02-02,485810
1783111,3,2020-02-02,224064
1783112,6,2020-02-02,370552
1783113,5,2020-02-02,729781
1783114,6,2020-02-02,559917
1783115,5,2020-02-02,571339
1783116,1,2020-02-02,477586
1783117,1,2020-02-05,17909
1783118,2,2020-02-02,758818
1783119,6,2020-02-02,590709
1783120,1,2020-02-02,98777
1783121,2,2020-02-02,754021
1783122,2,2020-02-02,554473
1783123,6,2020-02-02,637480
1783124,2,2020-02-02,750071
1783125,3,2020-02-02,743456
1783126,6,2020-02-02,492823
1783127,2,2020-02-02,585773
1783128,4,2020-02-01,672182
1783129,5,2020-02-03,487248
1783130,5,2020-02-02,740583
1783131,5,2020-02-02,140000
1783132,6,2020-02-02,462064
1783133,1,2020-02-02,246537
1783134,5,2020-02-02,525646
1783135,5,2020-02-02,566065
1783136,2,2020-02-02,638555
1783137,5,2020-02-02,758961
1783138,1,2020-02-02,707862
1783139,2,2020-02-02,500116
1783140,6,2020-02-03,243841
1783142,5,2020-02-02,632409
1783143,6,2020-02-02,566331
1783144,2,2020-02-02,169905
1783145,6,2020-02-02,745135
1783146,1,2020-02-02,12949
1783147,2,2020-02-02,480772
1783148,1,2020-02-02,253024
1783149,2,2020-02-02,549634
1783150,6,2020-02-02,685381
1783151,2,2020-02-02,502206
1783152,3,2020-02-02,713205
1783153,5,2020-02-02,600186
1783154,5,2020-02-02,204745
1783155,2,2020-02-03,223306
1783156,1,2020-02-02,384829
1783157,1,2020-02-02,176805
1783158,1,2020-02-02,509886
1783160,6,2020-02-02,758939
1783161,6,2020-02-02,248046
1783162,5,2020-02-02,492209
1783163,6,2020-02-03,488652
1783164,6,2020-02-02,596412
